Curso;Cadeiras;Turno;Turma;Inscritos;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala;Lotação;Características reais da sala;Sala da aula
MPDRH;Seminário de Investigação em Políticas de Desenvolvimento dos Recursos Humanos;M9084S01;MPDRHB1;27;Seg;20:00:00;21:00:00;19/09/2022;Sala/anfiteatro aulas;AA3.26;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;2,00E+02
MPDRH;Seminário de Investigação em Políticas de Desenvolvimento dos Recursos Humanos;M9084S01;MPDRHB1;27;Seg;18:00:00;20:00:00;28/11/2022;Sala/anfiteatro aulas;C4.05;60.0;Sala/anfiteatro aulas, Horário sala visível portal público;C5.01
MPDRH;Seminário de Investigação em Políticas de Desenvolvimento dos Recursos Humanos;M9084S01;MPDRHB1;27;Seg;18:00:00;20:00:00;21/11/2022;Sala/anfiteatro aulas;C4.05;10.0;Sala/anfiteatro aulas, Horário sala visível portal público;AA3.32
MPDRH;Seminário de Investigação em Políticas de Desenvolvimento dos Recursos Humanos;M9084S01;MPDRHB1;27;Seg;18:00:00;20:00:00;14/11/2022;Sala/anfiteatro aulas;C4.05;192.0;Sala/anfiteatro aulas, Horário sala visível portal público;Auditório B2.04
MPDRH;Seminário de Investigação em Políticas de Desenvolvimento dos Recursos Humanos;M9084S01;MPDRHB1;27;Seg;18:00:00;20:00:00;17/10/2022;Sala/anfiteatro aulas;C4.05;48.0;Sala/anfiteatro aulas, Horário sala visível portal público;AA3.28
MPDRH;Seminário de Investigação em Políticas de Desenvolvimento dos Recursos Humanos;M9084S01;MPDRHB1;27;Seg;18:00:00;20:00:00;10/10/2022;Sala/anfiteatro aulas;C2.02;56.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C6.08
MPDRH;Seminário de Investigação em Políticas de Desenvolvimento dos Recursos Humanos;M9084S01;MPDRHB1;27;Seg;18:00:00;20:00:00;03/10/2022;Sala/anfiteatro aulas;;70.0;;C5.07
MPDRH;Seminário de Investigação em Políticas de Desenvolvimento dos Recursos Humanos;M9084S01;MPDRHB1;27;Seg;18:00:00;20:00:00;26/09/2022;Sala/anfiteatro aulas;AA3.26;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+08
MPDRH;Seminário de Investigação em Políticas de Desenvolvimento dos Recursos Humanos;M9084S01;MPDRHB1;27;Seg;18:00:00;20:00:00;19/09/2022;Sala/anfiteatro aulas;AA3.26;15.0;Sala/anfiteatro aulas, Horário sala visível portal público;D0.03
CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Pensamento Crítico;00677TP13;CT-S-05, LTDG-A1;0;Ter;09:30:00;12:30:00;13/12/2022;Não necessita de sala;;1.0;;Balcão Receção
CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Pensamento Crítico;00677TP13;CT-S-05, LTDG-A1;0;Ter;09:30:00;12:30:00;06/12/2022;Não necessita de sala;;50.0;;1,00E+02
CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Pensamento Crítico;00677TP13;CT-S-05, LTDG-A1;0;Ter;09:30:00;12:30:00;29/11/2022;Não necessita de sala;;9.0;;C4.04
CT, LCD, LCD-PL, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Pensamento Crítico;00677TP13;CT-S-05, LTDG-A1;0;Ter;09:30:00;12:30:00;22/11/2022;Não necessita de sala;;6.0;;C2.03
MCCTI;Dissertação em Comunicação, Cultura e Tecnologias da Informação;DCCTIS02;MCCTI_B1;74;Qua;18:00:00;19:00:00;02/11/2022;Sala/anfiteatro aulas;B2.02;12.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C6.09
MCCTI;Dissertação em Comunicação, Cultura e Tecnologias da Informação;DCCTIS02;MCCTI_B1;74;Qua;18:00:00;20:00:00;26/10/2022;Sala/anfiteatro aulas;B2.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;AA2.26
MCCTI;Dissertação em Comunicação, Cultura e Tecnologias da Informação;DCCTIS02;MCCTI_B1;74;Qua;18:00:00;20:00:00;19/10/2022;Sala/anfiteatro aulas;B2.02;70.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Auditório C1.03
MCCTI;Dissertação em Comunicação, Cultura e Tecnologias da Informação;DCCTIS02;MCCTI_B1;74;Qua;18:00:00;20:00:00;12/10/2022;Sala/anfiteatro aulas;B2.02;20.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;D1.03
MCCTI;Dissertação em Comunicação, Cultura e Tecnologias da Informação;DCCTIS02;MCCTI_B1;74;Qua;18:00:00;20:00:00;28/09/2022;Sala/anfiteatro aulas;B2.02;12.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C6.09
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;14:30:00;16:00:00;13/12/2022;Sala/anfiteatro aulas;2,00E+10;68.0;Sala/anfiteatro aulas, Horário sala visível portal público;C4.07
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;15/12/2022;Sala/anfiteatro aulas;2,00E+08;1.0;Sala/anfiteatro aulas, Horário sala visível portal público;0NE
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;24/11/2022;Sala de Aulas normal;2,00E+08;41.0;Sala/anfiteatro aulas, Horário sala visível portal público;0S01
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;17/11/2022;Sala de Aulas normal;2,00E+08;52.0;Sala/anfiteatro aulas, Horário sala visível portal público;C4.01
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;10/11/2022;Sala de Aulas normal;2,00E+08;16.0;Sala/anfiteatro aulas, Horário sala visível portal público;C7.08
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;03/11/2022;Sala de Aulas normal;2,00E+08;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;AA2.24
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;27/10/2022;Sala de Aulas normal;2,00E+08;24.0;Sala/anfiteatro aulas, Horário sala visível portal público;C2.05
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;20/10/2022;Sala de Aulas normal;2,00E+08;192.0;Sala/anfiteatro aulas, Horário sala visível portal público;Auditório B1.04
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;13/10/2022;Sala de Aulas normal;2,00E+08;2.0;Sala/anfiteatro aulas, Horário sala visível portal público;D0.01
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;2,00E+08;1.0;Sala/anfiteatro aulas, Horário sala visível portal público;C1
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;29/09/2022;Sala de Aulas normal;2,00E+08;12.0;Sala/anfiteatro aulas, Horário sala visível portal público;0,00E+00
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Qui;13:00:00;14:30:00;22/09/2022;Sala de Aulas normal;;41.0;;Espaço Exposições
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;13/12/2022;Sala/anfiteatro aulas;2,00E+10;72.0;Sala/anfiteatro aulas, Horário sala visível portal público;C5.06
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;06/12/2022;Sala/anfiteatro aulas;1,00E+07;9.0;Sala/anfiteatro aulas, Horário sala visível portal público;C4.04
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;29/11/2022;Sala/anfiteatro aulas;1,00E+07;54.0;Sala/anfiteatro aulas, Horário sala visível portal público;Auditório Silva Leal
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;22/11/2022;Sala/anfiteatro aulas;1,00E+07;52.0;Sala/anfiteatro aulas, Horário sala visível portal público;2,00E+03
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;15/11/2022;Sala/anfiteatro aulas;1,00E+07;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+06
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;08/11/2022;Sala/anfiteatro aulas;1,00E+07;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+04
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;25/10/2022;Sala/anfiteatro aulas;1,00E+07;70.0;Sala/anfiteatro aulas, Horário sala visível portal público;C5.07
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;18/10/2022;Sala/anfiteatro aulas;1,00E+07;6.0;Sala/anfiteatro aulas, Horário sala visível portal público;C2.03
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;11/10/2022;Sala/anfiteatro aulas;1,00E+07;9.0;Sala/anfiteatro aulas, Horário sala visível portal público;C4.04
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;04/10/2022;Sala/anfiteatro aulas;1,00E+07;27.0;Sala/anfiteatro aulas, Horário sala visível portal público;D1.07
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;27/09/2022;Sala/anfiteatro aulas;;50.0;;1,00E+02
LA;Práticas de Trabalho Universitário;L5070PL01;LAA1;50;Ter;16:00:00;17:30:00;20/09/2022;Sala/anfiteatro aulas;;12.0;;0,00E+00
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;09/12/2022;Sala Aulas Mestrado;C4.07;32.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;AA3.40
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;02/12/2022;Sala Aulas Mestrado;C4.07;89.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Auditório 0NE03 - Mário Murteira
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;25/11/2022;Sala Aulas Mestrado;C4.07;89.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Auditório 0NE02-Caiano Pereira
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;18/11/2022;Sala Aulas Mestrado;C4.07;13.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C4.03
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;11/11/2022;Sala Aulas Mestrado;C4.07;1.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Balneário feminino
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;04/11/2022;Sala Aulas Mestrado;C4.07;32.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C4.05
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;28/10/2022;Sala Aulas Mestrado;C4.07;1.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;0NE
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;21/10/2022;Sala Aulas Mestrado;C4.07;1.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Balcão Receção
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;14/10/2022;Sala Aulas Mestrado;C5.07;12.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;0E07.1
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;07/10/2022;Sala Aulas Mestrado;C5.07;1.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Campo
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;30/09/2022;Sala Aulas Mestrado;C5.07;50.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;2,00E+02
MSIAD;Desenho e Desenvolvimento de Aplicações de Business Intelligence;03756TP02;MSIAD-A1;51;Sex;19:30:00;21:00:00;23/09/2022;Sala Aulas Mestrado;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;C4.07
MEU;Cidade, Migrações e Diversidade;01745TP01;MEUA1;2;Qui;18:00:00;20:00:00;15/12/2022;Sala/anfiteatro aulas;AA3.24;72.0;Sala/anfiteatro aulas, Horário sala visível portal público;C5.06
MEU;Cidade, Migrações e Diversidade;01745TP01;MEUA1;2;Qui;18:00:00;20:00:00;24/11/2022;Não necessita de sala;;34.0;;C5.05
MEU;Cidade, Migrações e Diversidade;01745TP01;MEUA1;2;Qui;18:00:00;20:00:00;17/11/2022;Não necessita de sala;;60.0;;B3.03
MEU;Cidade, Migrações e Diversidade;01745TP01;MEUA1;2;Qui;18:00:00;20:00:00;10/11/2022;Não necessita de sala;;60.0;;C4.08
MEU;Cidade, Migrações e Diversidade;01745TP01;MEUA1;2;Qui;18:00:00;20:00:00;03/11/2022;Não necessita de sala;;296.0;;Auditório 1NE03 - JJ Laginha
MEU;Cidade, Migrações e Diversidade;01745TP01;MEUA1;2;Qui;18:00:00;20:00:00;27/10/2022;Não necessita de sala;;50.0;;1,00E+07
MEU;Cidade, Migrações e Diversidade;01745TP01;MEUA1;2;Qui;18:00:00;20:00:00;20/10/2022;Não necessita de sala;;35.0;;C1.01
MEU;Cidade, Migrações e Diversidade;01745TP01;MEUA1;2;Qui;18:00:00;20:00:00;13/10/2022;Não necessita de sala;;192.0;;Auditório B2.04
MEU;Cidade, Migrações e Diversidade;01745TP01;MEUA1;2;Qui;18:00:00;20:00:00;06/10/2022;Não necessita de sala;;8.0;;C5.03
MEU;Cidade, Migrações e Diversidade;01745TP01;MEUA1;2;Qui;18:00:00;20:00:00;29/09/2022;Não necessita de sala;;50.0;;2,00E+02
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;07/12/2022;Sala de Aulas normal;AA3.29;56.0;Sala/anfiteatro aulas, Horário sala visível portal público;C6.08
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;30/11/2022;Sala de Aulas normal;AA3.29;41.0;Sala/anfiteatro aulas, Horário sala visível portal público;0S01
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;23/11/2022;Sala de Aulas normal;AA3.29;13.0;Sala/anfiteatro aulas, Horário sala visível portal público;C4.03
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;16/11/2022;Sala de Aulas normal;AA3.29;38.0;Sala/anfiteatro aulas, Horário sala visível portal público;AA2.25
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;09/11/2022;Sala de Aulas normal;AA3.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+04
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;02/11/2022;Sala de Aulas normal;AA3.29;52.0;Sala/anfiteatro aulas, Horário sala visível portal público;2,00E+03
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;26/10/2022;Sala de Aulas normal;AA3.29;1.0;Sala/anfiteatro aulas, Horário sala visível portal público;Campo
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;19/10/2022;Sala de Aulas normal;AA3.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+06
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;12/10/2022;Sala de Aulas normal;AA3.29;28.0;Sala/anfiteatro aulas, Horário sala visível portal público;D1.06
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;28/09/2022;Sala de Aulas normal;AA3.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;2,00E+04
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;21/09/2022;Sala de Aulas normal;AA3.29;2.0;Sala/anfiteatro aulas, Horário sala visível portal público;D0.01
LE;Economia da Organização Industrial;L5014PL03;EC1, EC3;40;Qua;09:30:00;11:00:00;14/09/2022;Sala de Aulas normal;AA3.29;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;2,00E+06
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Sex;20:30:00;22:30:00;16/12/2022;Sala Aulas Mestrado;Auditório Silva Leal;27.0;Sala/anfiteatro aulas, Horário sala visível portal público;D1.12
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Sex;20:30:00;22:30:00;09/12/2022;Sala Aulas Mestrado;Auditório Silva Leal;54.0;Sala/anfiteatro aulas, Horário sala visível portal público;C6.01
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Qui;20:30:00;22:30:00;15/12/2022;Sala Aulas Mestrado;Auditório Silva Leal;70.0;Sala/anfiteatro aulas, Horário sala visível portal público;Auditório C1.03
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Qui;20:30:00;22:30:00;24/11/2022;Sala Aulas Mestrado;Auditório Silva Leal;38.0;Sala/anfiteatro aulas, Horário sala visível portal público;AA2.26
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Qui;20:30:00;22:30:00;17/11/2022;Sala Aulas Mestrado;Auditório Silva Leal;16.0;Sala/anfiteatro aulas, Horário sala visível portal público;C7.05
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Qui;20:30:00;22:30:00;10/11/2022;Sala Aulas Mestrado;Auditório Silva Leal;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;C5.02
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Qui;20:30:00;22:30:00;03/11/2022;Sala Aulas Mestrado;Auditório Silva Leal;16.0;Sala/anfiteatro aulas, Horário sala visível portal público;C7.10
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Qui;20:30:00;22:30:00;27/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;52.0;Sala/anfiteatro aulas, Horário sala visível portal público;C2.01
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Qui;20:30:00;22:30:00;20/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;1.0;Sala/anfiteatro aulas, Horário sala visível portal público;B2
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Qui;20:30:00;22:30:00;13/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;250.0;Sala/anfiteatro aulas, Horário sala visível portal público;Auditório 4
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Qui;20:30:00;22:30:00;06/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;16.0;Sala/anfiteatro aulas, Horário sala visível portal público;C7.07
MAP;Responsabilidade na Administração Pública;02050TP01;MAPA1;47;Qui;20:30:00;22:30:00;29/09/2022;Sala Aulas Mestrado;Auditório Silva Leal;52.0;Sala/anfiteatro aulas, Horário sala visível portal público;C3.01
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;28/11/2022;Sala de Aulas normal;Auditório Silva Leal;1.0;Sala/anfiteatro aulas, Horário sala visível portal público;C1
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;21/11/2022;Sala de Aulas normal;Auditório Silva Leal;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;1,00E+08
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;14/11/2022;Sala Aulas Mestrado;Auditório Silva Leal;22.0;Sala/anfiteatro aulas, Horário sala visível portal público;D1.11
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;07/11/2022;Sala de Aulas normal;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público;B3.03
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;31/10/2022;Sala de Aulas normal;;52.0;;1,00E+03
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;24/10/2022;Sala de Aulas normal;Auditório Silva Leal;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;AA2.23
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;17/10/2022;Sala de Aulas normal;Auditório Silva Leal;35.0;Sala/anfiteatro aulas, Horário sala visível portal público;D1.01
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;10/10/2022;Sala de Aulas normal;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público;C5.09
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;03/10/2022;Sala de Aulas normal;Auditório Silva Leal;20.0;Sala/anfiteatro aulas, Horário sala visível portal público;C4.09
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;26/09/2022;Sala de Aulas normal;Auditório Silva Leal;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;2,00E+06
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;19/09/2022;Sala de Aulas normal;Auditório Silva Leal;16.0;Sala/anfiteatro aulas, Horário sala visível portal público;C7.09
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;16:00:00;17:30:00;12/09/2022;Sala de Aulas normal;AA3.28;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;AA2.28
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;14:30:00;16:00:00;28/11/2022;Sala de Aulas normal;Auditório Silva Leal;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;C5.02
LS, LS-PL;Teorias Sociológicas Contemporâneas;L6103TP03;SB2, SB1;61;Seg;14:30:00;16:00:00;21/11/2022;Sala de Aulas normal;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público;B3.01
